Time,RST,start_ga,load_initial_population,data_in,GA_State,Pipe_State,init_cnt,iter_cnt,busy,done,perfect,best_chr,best_fit,req_fit,req_tot_fit,start_sel,sel_done,sel_idx1,sel_idx2,parent1,parent2,start_cross,cross_done,child_cross,start_mut,mut_done,child_mut,start_eval_init,start_eval_pipe,eval_done,child_fit,start_pop_write,pop_write_done
31950000000,0,0,0,0601,2,1, 0,        13,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
32050000000,0,0,0,0601,2,1, 0,        13,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
32150000000,0,0,0,0601,2,1, 0,        13,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
32250000000,0,0,0,0601,2,2, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
32350000000,0,0,0,0601,2,2, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
32450000000,0,0,0,0601,2,2, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
32550000000,0,0,0,0601,2,2, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
32650000000,0,0,0,0601,2,3, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
32750000000,0,0,0,0601,2,3, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
32850000000,0,0,0,0601,2,3, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
32950000000,0,0,0,0601,2,3, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
33050000000,0,0,0,0601,2,4, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,1,0,    x,0,0
33150000000,0,0,0,0601,2,4, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
33250000000,0,0,0,0601,2,4, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,1,    x,0,0
33350000000,0,0,0,0601,2,5, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
33450000000,0,0,0,0601,2,5, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
33550000000,0,0,0,0601,2,5, 0,        13,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,1
33650000000,0,0,0,0601,2,1, 0,        14,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
33750000000,0,0,0,0601,2,1, 0,        14,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
33850000000,0,0,0,0601,2,1, 0,        14,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
33950000000,0,0,0,0601,2,1, 0,        14,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
34050000000,0,0,0,0601,2,1, 0,        14,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
34150000000,0,0,0,0601,2,1, 0,        14,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
34250000000,0,0,0,0601,2,2, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
34350000000,0,0,0,0601,2,2, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
34450000000,0,0,0,0601,2,2, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
34550000000,0,0,0,0601,2,2, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
34650000000,0,0,0,0601,2,3, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
34750000000,0,0,0,0601,2,3, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
34850000000,0,0,0,0601,2,3, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
34950000000,0,0,0,0601,2,3, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
35050000000,0,0,0,0601,2,4, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,1,0,    x,0,0
35150000000,0,0,0,0601,2,4, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
35250000000,0,0,0,0601,2,4, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,1,    x,0,0
35350000000,0,0,0,0601,2,5, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
35450000000,0,0,0,0601,2,5, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
35550000000,0,0,0,0601,2,5, 0,        14,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,1
35650000000,0,0,0,0601,2,1, 0,        15,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
35750000000,0,0,0,0601,2,1, 0,        15,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
35850000000,0,0,0,0601,2,1, 0,        15,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
35950000000,0,0,0,0601,2,1, 0,        15,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
36050000000,0,0,0,0601,2,1, 0,        15,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
36150000000,0,0,0,0601,2,1, 0,        15,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
36250000000,0,0,0,0601,2,2, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
36350000000,0,0,0,0601,2,2, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
36450000000,0,0,0,0601,2,2, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
36550000000,0,0,0,0601,2,2, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
36650000000,0,0,0,0601,2,3, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
36750000000,0,0,0,0601,2,3, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
36850000000,0,0,0,0601,2,3, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
36950000000,0,0,0,0601,2,3, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
37050000000,0,0,0,0601,2,4, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,1,0,    x,0,0
37150000000,0,0,0,0601,2,4, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
37250000000,0,0,0,0601,2,4, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,1,    x,0,0
37350000000,0,0,0,0601,2,5, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
37450000000,0,0,0,0601,2,5, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
37550000000,0,0,0,0601,2,5, 0,        15,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,1
37650000000,0,0,0,0601,2,1, 0,        16,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
37750000000,0,0,0,0601,2,1, 0,        16,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
37850000000,0,0,0,0601,2,1, 0,        16,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
37950000000,0,0,0,0601,2,1, 0,        16,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
38050000000,0,0,0,0601,2,1, 0,        16,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
38150000000,0,0,0,0601,2,1, 0,        16,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
38250000000,0,0,0,0601,2,2, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
38350000000,0,0,0,0601,2,2, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
38450000000,0,0,0,0601,2,2, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
38550000000,0,0,0,0601,2,2, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
38650000000,0,0,0,0601,2,3, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
38750000000,0,0,0,0601,2,3, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
38850000000,0,0,0,0601,2,3, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
38950000000,0,0,0,0601,2,3, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
39050000000,0,0,0,0601,2,4, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,1,0,    x,0,0
39150000000,0,0,0,0601,2,4, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
39250000000,0,0,0,0601,2,4, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,1,    x,0,0
39350000000,0,0,0,0601,2,5, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
39450000000,0,0,0,0601,2,5, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
39550000000,0,0,0,0601,2,5, 0,        16,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,1
39650000000,0,0,0,0601,2,1, 0,        17,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
39750000000,0,0,0,0601,2,1, 0,        17,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
39850000000,0,0,0,0601,2,1, 0,        17,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
39950000000,0,0,0,0601,2,1, 0,        17,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
40050000000,0,0,0,0601,2,1, 0,        17,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
40150000000,0,0,0,0601,2,1, 0,        17,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
40250000000,0,0,0,0601,2,2, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
40350000000,0,0,0,0601,2,2, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
40450000000,0,0,0,0601,2,2, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
40550000000,0,0,0,0601,2,2, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
40650000000,0,0,0,0601,2,3, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
40750000000,0,0,0,0601,2,3, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
40850000000,0,0,0,0601,2,3, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
40950000000,0,0,0,0601,2,3, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
41050000000,0,0,0,0601,2,4, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,1,0,    x,0,0
41150000000,0,0,0,0601,2,4, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
41250000000,0,0,0,0601,2,4, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,1,    x,0,0
41350000000,0,0,0,0601,2,5, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
41450000000,0,0,0,0601,2,5, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
41550000000,0,0,0,0601,2,5, 0,        17,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,1
41650000000,0,0,0,0601,2,1, 0,        18,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
41750000000,0,0,0,0601,2,1, 0,        18,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
41850000000,0,0,0,0601,2,1, 0,        18,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
41950000000,0,0,0,0601,2,1, 0,        18,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
42050000000,0,0,0,0601,2,1, 0,        18,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
42150000000,0,0,0,0601,2,1, 0,        18,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
42250000000,0,0,0,0601,2,2, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
42350000000,0,0,0,0601,2,2, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
42450000000,0,0,0,0601,2,2, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
42550000000,0,0,0,0601,2,2, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
42650000000,0,0,0,0601,2,3, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
42750000000,0,0,0,0601,2,3, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
42850000000,0,0,0,0601,2,3, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
42950000000,0,0,0,0601,2,3, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
43050000000,0,0,0,0601,2,4, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,1,0,    x,0,0
43150000000,0,0,0,0601,2,4, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
43250000000,0,0,0,0601,2,4, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,1,    x,0,0
43350000000,0,0,0,0601,2,5, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
43450000000,0,0,0,0601,2,5, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
43550000000,0,0,0,0601,2,5, 0,        18,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,1
43650000000,0,0,0,0601,2,1, 0,        19,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
43750000000,0,0,0,0601,2,1, 0,        19,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
43850000000,0,0,0,0601,2,1, 0,        19,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
43950000000,0,0,0,0601,2,1, 0,        19,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
44050000000,0,0,0,0601,2,1, 0,        19,1,0,0,0000,   11,1,1,1,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
44150000000,0,0,0,0601,2,1, 0,        19,1,0,0,0000,   11,1,1,0,1, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
44250000000,0,0,0,0601,2,2, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
44350000000,0,0,0,0601,2,2, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
44450000000,0,0,0,0601,2,2, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,1,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
44550000000,0,0,0,0601,2,2, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,1,XXXX,0,0,XXXX,0,0,0,    x,0,0
44650000000,0,0,0,0601,2,3, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
44750000000,0,0,0,0601,2,3, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
44850000000,0,0,0,0601,2,3, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,1,0,XXXX,0,0,0,    x,0,0
44950000000,0,0,0,0601,2,3, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,1,XXXX,0,0,0,    x,0,0
45050000000,0,0,0,0601,2,4, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,1,0,    x,0,0
45150000000,0,0,0,0601,2,4, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
45250000000,0,0,0,0601,2,4, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,1,    x,0,0
45350000000,0,0,0,0601,2,5, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
45450000000,0,0,0,0601,2,5, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,1,0
45550000000,0,0,0,0601,2,5, 0,        19,1,0,0,0000,   11,1,1,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,1
45650000000,0,0,0,0601,3,0, 0,        20,0,1,0,0000,   11,0,0,0,0, 0, 1,0000,5555,0,0,XXXX,0,0,XXXX,0,0,0,    x,0,0
----------------- SIMULATION FINISHED -----------------
